delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,shipment_uid,expected_transit_hours,actual_transit_hours,effective_speed_kmh,sla_variance_hours,is_anomaly_iso,delivery_cost_capped,actual_transit_hours_capped,cost_per_km,cost_per_kg,is_ev,is_adverse_weather,carrier_baseline_reliability,log_delivery_cost,log_distance_km,target_delayed_binary,target_failed_binary,distance_km_standardized,distance_km_minmax,distance_km_robust,package_weight_kg_standardized,package_weight_kg_minmax,package_weight_kg_robust,delivery_cost_standardized,delivery_cost_minmax,delivery_cost_robust,actual_transit_hours_standardized,actual_transit_hours_minmax,actual_transit_hours_robust,cost_per_km_standardized,cost_per_km_minmax,cost_per_km_robust
4802.0,shadowfax,fragile items,van,express,west,foggy,129.7,6.4,00:00.0,00:00.0,yes,delayed,3,717.7,DEL-IND-04802,18.0,10.1,12.84,-7.9,False,717.7,10.1,5.53,112.14,0,1,0.8,6.5774,4.8729,1,0,-0.2395,0.4296,-0.143,-1.3047,0.1173,-0.7504,-0.3379,0.4047,-0.2006,0.111,0.2672,0.3079,-0.302,0.0077,-0.1958
4803.0,blue dart,automobile parts,truck,express,west,rainy,217.6,21.67,00:00.0,00:00.0,yes,delayed,3,1203.01,DEL-IND-04803,18.0,24.76,8.79,6.76,False,1203.01,24.76,5.53,55.51,0,1,0.86,7.0934,5.3872,1,0,0.7778,0.7291,0.447,-0.2419,0.4299,-0.1391,0.7759,0.7204,0.449,2.2494,0.6586,2.0046,-0.302,0.0077,-0.1958
4804.0,amazon logistics,groceries,bike,two day,north,stormy,192.6,36.18,00:00.0,00:00.0,no,delivered,5,1071.54,DEL-IND-04804,48.0,9.58,20.1,-38.42,False,1071.54,9.58,5.56,29.62,0,1,0.84,6.9778,5.2658,0,0,0.4885,0.644,0.2792,0.7679,0.7269,0.4418,0.4742,0.6349,0.2731,0.0351,0.2533,0.2477,-0.296,0.0082,-0.1678
4805.0,xpressbees,documents,van,standard,west,rainy,234.7,7.9,00:00.0,00:00.0,no,delivered,4,1197.2,DEL-IND-04805,72.0,9.61,24.42,-62.39,False,1197.2,9.61,5.1,151.54,0,1,0.76,7.0886,5.4626,0,0,0.9757,0.7874,0.5617,-1.2003,0.148,-0.6904,0.7626,0.7167,0.4413,0.0395,0.2541,0.2512,-0.388,0.0015,-0.5967
4806.0,xpressbees,electronics,ev bike,same day,west,hot,114.0,48.07,00:00.0,00:00.0,no,delivered,4,814.21,DEL-IND-04806,8.0,4.93,23.12,-3.07,False,814.21,4.93,7.14,16.94,1,0,0.76,6.7034,4.7449,0,0,-0.4211,0.3761,-0.2483,1.5955,0.9703,0.9177,-0.1164,0.4675,-0.0714,-0.6431,0.1292,-0.2905,0.0197,0.0312,1.3054
4807.0,fedex,automobile parts,van,two day,west,stormy,181.2,31.93,00:00.0,00:00.0,no,delivered,5,1001.79,DEL-IND-04807,48.0,6.78,26.73,-41.22,False,1001.79,6.78,5.53,31.37,0,1,0.87,6.9105,5.2051,0,0,0.3566,0.6051,0.2027,0.4722,0.6399,0.2716,0.3141,0.5895,0.1797,-0.3733,0.1786,-0.0764,-0.302,0.0077,-0.1958
4808.0,ecom express,groceries,ev bike,two day,east,foggy,183.8,43.11,00:00.0,00:00.0,no,delivered,4,1048.33,DEL-IND-04808,48.0,11.39,16.14,-36.61,False,1048.33,11.39,5.7,24.32,1,1,0.79,6.9559,5.2193,0,0,0.3866,0.614,0.2201,1.2503,0.8688,0.7192,0.4209,0.6198,0.242,0.2992,0.3017,0.4572,-0.2681,0.0102,-0.0373
4809.0,dhl,automobile parts,van,standard,west,clear,60.6,37.25,00:00.0,00:00.0,no,delivered,4,414.75,DEL-IND-04809,72.0,1.78,34.04,-70.22,False,414.75,1.78,6.84,11.13,0,0,0.85,6.0301,4.1207,0,0,-1.0391,0.1942,-0.6067,0.8424,0.7488,0.4846,-1.0333,0.2076,-0.606,-1.1026,0.0451,-0.6551,-0.0402,0.0269,1.0256
4810.0,amazon logistics,groceries,scooter,standard,west,foggy,56.9,17.78,00:00.0,00:00.0,no,delivered,3,337.84,DEL-IND-04810,72.0,4.9,11.61,-67.1,False,337.84,4.9,5.94,19.0,0,1,0.84,5.8255,4.0587,0,0,-1.082,0.1816,-0.6315,-0.5126,0.3503,-0.2948,-1.2098,0.1576,-0.709,-0.6475,0.1284,-0.294,-0.2201,0.0137,0.1865
4811.0,blue dart,cosmetics,bike,same day,east,stormy,213.2,32.71,00:00.0,00:00.0,yes,failed,1,1264.13,DEL-IND-04811,8.0,15.51,13.75,7.51,False,1264.13,15.51,5.93,38.65,0,1,0.86,7.1429,5.3669,1,1,0.7269,0.7141,0.4174,0.5264,0.6559,0.3028,0.9162,0.7602,0.5308,0.9001,0.4116,0.934,-0.2221,0.0136,0.1772
4812.0,ekart,pharmacy,truck,standard,east,stormy,70.7,49.52,00:00.0,00:00.0,no,delivered,5,502.6,DEL-IND-04812,72.0,4.74,14.92,-67.26,False,502.6,4.74,7.11,10.15,0,1,0.82,6.2218,4.2725,0,0,-0.9223,0.2286,-0.5389,1.6964,1.0,0.9758,-0.8316,0.2647,-0.4885,-0.6708,0.1241,-0.3125,0.0137,0.0308,1.2774
4813.0,fedex,cosmetics,scooter,two day,west,clear,188.4,1.26,00:00.0,00:00.0,no,delivered,3,945.78,DEL-IND-04813,48.0,6.74,27.95,-41.26,False,945.78,6.74,5.02,750.62,0,0,0.87,6.8531,5.2439,0,0,0.4399,0.6296,0.251,-1.6624,0.0121,-0.9562,0.1855,0.5531,0.1047,-0.3791,0.1775,-0.081,-0.4039,0.0003,-0.6713
4814.0,shadowfax,pharmacy,van,two day,north,clear,288.2,49.06,00:00.0,00:00.0,no,delivered,4,1588.18,DEL-IND-04814,48.0,7.72,37.33,-40.28,False,1588.18,7.72,5.51,32.37,0,0,0.8,7.371,5.6671,0,0,1.5949,0.9697,0.9208,1.6644,0.9906,0.9574,1.6599,0.971,0.9646,-0.2362,0.2037,0.0324,-0.306,0.0074,-0.2145
4815.0,xpressbees,documents,truck,two day,central,hot,82.0,47.01,00:00.0,00:00.0,no,delivered,4,551.03,DEL-IND-04815,48.0,3.67,22.34,-44.33,False,551.03,3.67,6.72,11.72,0,0,0.76,6.3136,4.4188,0,0,-0.7915,0.2671,-0.4631,1.5217,0.9486,0.8753,-0.7205,0.2963,-0.4236,-0.8269,0.0956,-0.4363,-0.0642,0.0251,0.9138
4816.0,ekart,electronics,bike,express,central,rainy,263.4,17.03,00:00.0,00:00.0,yes,delayed,2,1418.09,DEL-IND-04816,18.0,19.71,13.36,1.71,False,1418.09,19.71,5.38,83.27,0,1,0.82,7.2578,5.5775,1,0,1.3079,0.8852,0.7544,-0.5648,0.3349,-0.3249,1.2695,0.8604,0.7369,1.5127,0.5238,1.4201,-0.332,0.0055,-0.3357
4817.0,amazon logistics,electronics,van,express,east,cold,158.0,24.7,00:00.0,00:00.0,yes,failed,2,914.1,DEL-IND-04817,18.0,15.73,10.04,-2.27,False,914.1,15.73,5.79,37.01,0,0,0.84,6.819,5.0689,1,1,0.0881,0.5261,0.047,-0.031,0.4919,-0.0178,0.1128,0.5325,0.0623,0.9322,0.4175,0.9595,-0.2501,0.0115,0.0466
4818.0,ekart,groceries,scooter,same day,central,rainy,176.8,21.14,00:00.0,00:00.0,yes,delayed,2,1047.42,DEL-IND-04818,8.0,16.23,10.89,8.23,False,1047.42,16.23,5.92,49.55,0,1,0.82,6.955,5.1807,1,0,0.3056,0.5901,0.1732,-0.2788,0.419,-0.1603,0.4188,0.6192,0.2408,1.0051,0.4309,1.0174,-0.2241,0.0134,0.1678
4819.0,fedex,automobile parts,scooter,standard,west,foggy,81.2,22.03,00:00.0,00:00.0,no,delivered,5,472.09,DEL-IND-04819,72.0,6.25,12.99,-65.75,False,472.09,6.25,5.81,21.43,0,1,0.87,6.1593,4.4092,0,0,-0.8007,0.2644,-0.4685,-0.2169,0.4373,-0.1247,-0.9017,0.2449,-0.5293,-0.4506,0.1644,-0.1377,-0.2461,0.0118,0.0653
4820.0,ecom express,pharmacy,ev van,same day,east,cold,277.8,10.34,00:00.0,00:00.0,yes,delayed,2,1520.02,DEL-IND-04820,8.0,18.43,15.07,10.43,False,1520.02,18.43,5.47,147.0,1,0,0.79,7.3271,5.6305,1,0,1.4745,0.9342,0.851,-1.0305,0.198,-0.5927,1.5035,0.9267,0.8733,1.326,0.4896,1.272,-0.314,0.0069,-0.2517
4821.0,fedex,cosmetics,ev van,two day,east,clear,213.7,35.4,00:00.0,00:00.0,no,delivered,5,1174.7,DEL-IND-04821,48.0,5.74,37.23,-42.26,False,1174.7,5.74,5.5,33.18,1,0,0.87,7.0696,5.3692,0,0,0.7327,0.7158,0.4208,0.7137,0.711,0.4105,0.7109,0.702,0.4111,-0.525,0.1508,-0.1968,-0.308,0.0073,-0.2238
4822.0,xpressbees,documents,scooter,standard,west,cold,213.1,12.16,00:00.0,00:00.0,no,delivered,4,1101.98,DEL-IND-04822,72.0,8.63,24.69,-63.37,False,1101.98,8.63,5.17,90.62,0,0,0.76,7.0058,5.3664,0,0,0.7257,0.7138,0.4168,-0.9038,0.2352,-0.5198,0.544,0.6547,0.3138,-0.1034,0.228,0.1377,-0.374,0.0025,-0.5315
4823.0,ecom express,furniture,ev van,standard,south,clear,257.0,7.15,00:00.0,00:00.0,no,delivered,3,1306.45,DEL-IND-04823,72.0,6.99,36.77,-65.01,False,1306.45,6.99,5.08,182.72,1,0,0.79,7.1758,5.553,0,0,1.2338,0.8634,0.7114,-1.2525,0.1327,-0.7204,1.0133,0.7877,0.5875,-0.3426,0.1842,-0.0521,-0.392,0.0012,-0.6154
4824.0,ecom express,groceries,scooter,express,east,rainy,34.1,0.67,00:00.0,00:00.0,yes,delayed,2,221.43,DEL-IND-04824,18.0,11.84,2.88,-6.16,True,221.43,11.84,6.49,330.49,0,1,0.79,5.4046,3.5582,1,0,-1.3458,0.1039,-0.7846,-1.7035,0.0,-0.9798,-1.477,0.0818,-0.8648,0.3648,0.3137,0.5093,-0.1102,0.0218,0.6993
4825.0,fedex,clothing,van,two day,east,rainy,31.1,2.08,00:00.0,00:00.0,no,delivered,4,161.74,DEL-IND-04825,48.0,1.94,16.03,-46.06,False,161.74,1.94,5.2,77.76,0,1,0.87,5.0922,3.4689,0,0,-1.3805,0.0937,-0.8047,-1.6053,0.0289,-0.9233,-1.614,0.043,-0.9447,-1.0793,0.0494,-0.6366,-0.368,0.0029,-0.5035
4826.0,dhl,pharmacy,ev van,express,east,hot,25.7,38.1,00:00.0,00:00.0,no,delivered,5,292.8,DEL-IND-04826,18.0,0.88,29.2,-17.12,False,292.8,0.88,11.39,7.69,1,0,0.85,5.6829,3.2847,0,0,-1.443,0.0753,-0.8409,0.9016,0.7662,0.5186,-1.3132,0.1283,-0.7693,-1.2339,0.0211,-0.7593,0.8691,0.0933,5.2681
4827.0,blue dart,groceries,bike,same day,east,stormy,264.7,29.3,00:00.0,00:00.0,yes,delayed,2,1511.4,DEL-IND-04827,8.0,28.34,9.34,20.34,False,1511.4,28.100099999999987,5.71,51.58,0,1,0.86,7.3215,5.5824,1,0,1.3229,0.8896,0.7631,0.2891,0.5861,0.1663,1.4837,0.9211,0.8618,2.7716,0.7541,2.419,-0.2661,0.0104,-0.028
4828.0,fedex,groceries,van,two day,north,foggy,270.7,2.01,00:00.0,00:00.0,no,delivered,5,1359.53,DEL-IND-04828,48.0,8.28,32.69,-39.72,False,1359.53,8.28,5.02,676.38,0,1,0.87,7.2156,5.6047,0,0,1.3923,0.9101,0.8034,-1.6102,0.0274,-0.9261,1.1351,0.8223,0.6585,-0.1545,0.2186,0.0972,-0.4039,0.0003,-0.6713
4829.0,ecom express,pharmacy,ev bike,express,west,stormy,129.1,47.72,00:00.0,00:00.0,yes,delayed,2,838.66,DEL-IND-04829,18.0,24.46,5.28,6.46,False,838.66,24.46,6.5,17.57,1,1,0.79,6.733,4.8683,1,0,-0.2464,0.4276,-0.147,1.5711,0.9632,0.9037,-0.0603,0.4834,-0.0386,2.2056,0.6506,1.9699,-0.1082,0.0219,0.7086
4830.0,fedex,electronics,ev van,standard,east,stormy,200.2,16.98,00:00.0,00:00.0,no,delivered,3,1051.94,DEL-IND-04830,72.0,8.6,23.28,-63.4,False,1051.94,8.6,5.25,61.95,1,1,0.87,6.9593,5.3043,0,0,0.5764,0.6698,0.3302,-0.5683,0.3339,-0.3269,0.4292,0.6221,0.2468,-0.1078,0.2272,0.1343,-0.358,0.0037,-0.4569
4831.0,dhl,automobile parts,ev van,two day,north,hot,254.8,45.44,00:00.0,00:00.0,no,delivered,5,1410.32,DEL-IND-04831,48.0,8.6,29.63,-39.4,False,1410.32,8.6,5.54,31.04,1,0,0.85,7.2523,5.5444,0,0,1.2083,0.8559,0.6966,1.4124,0.9165,0.8124,1.2517,0.8553,0.7265,-0.1078,0.2272,0.1343,-0.3,0.0079,-0.1865
4832.0,delhivery,documents,ev van,express,south,foggy,108.6,29.53,00:00.0,00:00.0,yes,failed,1,681.59,DEL-IND-04832,18.0,19.56,5.55,1.56,False,681.59,19.56,6.28,23.08,1,1,0.88,6.5259,4.6968,1,1,-0.4836,0.3578,-0.2846,0.3051,0.5908,0.1755,-0.4208,0.3812,-0.2489,1.4909,0.5198,1.4028,-0.1521,0.0187,0.5035
4833.0,dhl,cosmetics,ev van,same day,east,cold,79.7,36.7,00:00.0,00:00.0,no,delivered,5,608.6,DEL-IND-04833,8.0,3.4,23.44,-4.6,False,608.6,3.4,7.64,16.58,1,0,0.85,6.4128,4.3907,0,0,-0.8181,0.2593,-0.4785,0.8041,0.7376,0.4626,-0.5883,0.3337,-0.3466,-0.8663,0.0884,-0.4676,0.1196,0.0385,1.7716
4834.0,ekart,cosmetics,van,two day,west,foggy,290.3,46.6,00:00.0,00:00.0,no,delivered,5,1591.3,DEL-IND-04834,48.0,8.84,32.84,-39.16,False,1591.3,8.84,5.48,34.15,0,1,0.82,7.3729,5.6744,0,0,1.6192,0.9768,0.9349,1.4931,0.9402,0.8589,1.6671,0.9731,0.9688,-0.0728,0.2336,0.162,-0.312,0.007,-0.2424
4835.0,ecom express,clothing,scooter,two day,south,cold,58.5,45.46,00:00.0,00:00.0,no,delivered,5,428.88,DEL-IND-04835,48.0,3.21,18.22,-44.79,False,428.88,3.21,7.33,9.43,0,0,0.79,6.0635,4.086,0,0,-1.0634,0.1871,-0.6208,1.4138,0.9169,0.8133,-1.0008,0.2168,-0.5871,-0.894,0.0833,-0.4896,0.0577,0.034,1.4825
4836.0,fedex,documents,van,two day,central,hot,150.9,24.13,00:00.0,00:00.0,no,delivered,4,826.89,DEL-IND-04836,48.0,3.88,38.89,-44.12,False,826.89,3.88,5.48,34.27,0,0,0.87,6.7189,5.0232,0,0,0.0059,0.5019,-0.0007,-0.0707,0.4802,-0.0406,-0.0873,0.4757,-0.0544,-0.7963,0.1012,-0.412,-0.312,0.007,-0.2424
4837.0,blue dart,groceries,bike,express,west,foggy,177.1,3.04,00:00.0,00:00.0,yes,failed,1,944.62,DEL-IND-04837,18.0,14.0,12.65,-4.0,False,944.62,14.0,5.33,310.73,0,1,0.86,6.8518,5.1823,1,1,0.3091,0.5911,0.1752,-1.5385,0.0485,-0.8849,0.1829,0.5523,0.1032,0.6799,0.3713,0.7593,-0.342,0.0048,-0.3823
4838.0,delhivery,fragile items,bike,same day,north,rainy,113.4,48.98,00:00.0,00:00.0,yes,delayed,2,813.94,DEL-IND-04838,8.0,22.52,5.04,14.52,False,813.94,22.52,7.18,16.62,0,1,0.88,6.7031,4.7397,1,0,-0.4281,0.3741,-0.2523,1.6588,0.9889,0.9542,-0.1171,0.4673,-0.0717,1.9226,0.5988,1.7454,0.0277,0.0318,1.3427
4839.0,amazon logistics,pharmacy,ev van,express,north,stormy,148.1,18.93,00:00.0,00:00.0,yes,delayed,2,847.29,DEL-IND-04839,18.0,15.28,9.69,-2.72,False,847.29,15.28,5.72,44.76,1,1,0.84,6.7432,5.0046,1,0,-0.0265,0.4923,-0.0195,-0.4326,0.3738,-0.2488,-0.0405,0.489,-0.0271,0.8666,0.4055,0.9074,-0.2641,0.0105,-0.0186
4840.0,ecom express,furniture,scooter,same day,west,clear,242.3,17.41,00:00.0,00:00.0,yes,delayed,2,1363.73,DEL-IND-04840,8.0,19.68,12.31,11.68,False,1363.73,19.68,5.63,78.33,0,0,0.79,7.2187,5.4943,1,0,1.0637,0.8133,0.6128,-0.5384,0.3427,-0.3096,1.1448,0.825,0.6642,1.5084,0.523,1.4167,-0.282,0.0092,-0.1026
4841.0,xpressbees,fragile items,truck,express,east,foggy,216.2,33.47,00:00.0,00:00.0,yes,delayed,2,1231.41,DEL-IND-04841,18.0,19.65,11.0,1.65,False,1231.41,19.65,5.7,36.79,0,1,0.76,7.1167,5.3808,1,0,0.7616,0.7244,0.4376,0.5793,0.6714,0.3333,0.8411,0.7389,0.487,1.504,0.5222,1.4132,-0.2681,0.0102,-0.0373
4842.0,blue dart,furniture,scooter,two day,north,stormy,238.8,37.83,00:00.0,00:00.0,no,delivered,5,1307.49,DEL-IND-04842,48.0,16.9,14.13,-31.1,False,1307.49,16.9,5.48,34.56,0,1,0.86,7.1766,5.4798,0,0,1.0232,0.8014,0.5893,0.8828,0.7607,0.5078,1.0157,0.7884,0.5889,1.1029,0.4487,1.0949,-0.312,0.007,-0.2424
4843.0,delhivery,fragile items,truck,two day,central,foggy,85.5,29.9,00:00.0,00:00.0,no,delivered,5,517.2,DEL-IND-04843,48.0,2.9,29.48,-45.1,False,517.2,2.9,6.05,17.3,0,1,0.88,6.2504,4.4601,0,0,-0.751,0.279,-0.4396,0.3309,0.5984,0.1904,-0.7981,0.2742,-0.4689,-0.9392,0.075,-0.5255,-0.1981,0.0153,0.289
4844.0,blue dart,cosmetics,van,two day,north,clear,80.3,38.27,00:00.0,00:00.0,no,delivered,5,516.31,DEL-IND-04844,48.0,1.96,40.97,-46.04,False,516.31,1.96,6.43,13.49,0,0,0.86,6.2486,4.3981,0,0,-0.8112,0.2613,-0.4745,0.9134,0.7697,0.5254,-0.8002,0.2737,-0.4701,-1.0763,0.0499,-0.6343,-0.1222,0.0209,0.6434
4845.0,xpressbees,clothing,bike,express,east,stormy,75.8,2.76,00:00.0,00:00.0,yes,delayed,3,437.28,DEL-IND-04845,18.0,11.84,6.4,-6.16,False,437.28,11.84,5.77,158.43,0,1,0.76,6.0829,4.3412,1,0,-0.8632,0.246,-0.5047,-1.558,0.0428,-0.8961,-0.9815,0.2223,-0.5759,0.3648,0.3137,0.5093,-0.2541,0.0112,0.028
4846.0,xpressbees,groceries,van,two day,north,cold,161.0,42.34,00:00.0,00:00.0,no,delivered,4,932.02,DEL-IND-04846,48.0,4.74,33.97,-43.26,False,932.02,4.74,5.79,22.01,0,0,0.76,6.8384,5.0876,0,0,0.1228,0.5363,0.0671,1.1967,0.853,0.6884,0.1539,0.5441,0.0863,-0.6708,0.1241,-0.3125,-0.2501,0.0115,0.0466
4847.0,amazon logistics,electronics,ev bike,standard,central,foggy,49.3,26.85,00:00.0,00:00.0,no,delivered,4,327.05,DEL-IND-04847,72.0,5.6,8.8,-66.4,False,327.05,5.6,6.63,12.18,1,1,0.84,5.7932,3.918,0,0,-1.1699,0.1557,-0.6826,0.1186,0.5359,0.0683,-1.2345,0.1505,-0.7234,-0.5454,0.1471,-0.213,-0.0822,0.0238,0.8298
4848.0,delhivery,documents,ev bike,same day,east,foggy,289.6,15.87,00:00.0,00:00.0,yes,delayed,2,1595.61,DEL-IND-04848,8.0,28.78,10.06,20.78,True,1595.61,28.100099999999987,5.51,100.54,1,1,0.88,7.3756,5.6719,1,0,1.6111,0.9744,0.9302,-0.6456,0.3112,-0.3713,1.677,0.9759,0.9745,2.8357,0.7659,2.4699,-0.306,0.0074,-0.2145
4849.0,blue dart,electronics,scooter,standard,west,hot,246.4,10.61,00:00.0,00:00.0,no,delivered,5,1263.83,DEL-IND-04849,72.0,10.97,22.46,-61.03,False,1263.83,10.97,5.13,119.12,0,0,0.86,7.1427,5.511,0,0,1.1111,0.8273,0.6403,-1.0117,0.2035,-0.5819,0.9155,0.76,0.5304,0.2379,0.2904,0.4086,-0.382,0.0019,-0.5688
4850.0,ecom express,electronics,scooter,same day,central,clear,295.1,29.9,00:00.0,00:00.0,no,delivered,5,1632.7206,DEL-IND-04850,8.0,10.68,27.63,2.68,False,1632.720006,10.68,5.53,54.61,0,0,0.79,7.3986,5.6907,0,0,1.6747,0.9932,0.9671,0.3309,0.5984,0.1904,1.7622,1.0,1.0242,0.1956,0.2827,0.375,-0.302,0.0077,-0.1958
4851.0,ecom express,electronics,ev bike,two day,south,cold,74.2,36.7,00:00.0,00:00.0,no,delivered,5,481.1,DEL-IND-04851,48.0,7.44,9.97,-40.56,False,481.1,7.44,6.48,13.11,1,0,0.79,6.1782,4.3202,0,0,-0.8818,0.2405,-0.5154,0.8041,0.7376,0.4626,-0.881,0.2508,-0.5172,-0.277,0.1962,0.0,-0.1122,0.0216,0.69
4852.0,xpressbees,cosmetics,van,two day,south,foggy,194.5,38.21,00:00.0,00:00.0,no,delivered,5,1087.13,DEL-IND-04852,48.0,6.37,30.53,-41.63,False,1087.13,6.37,5.59,28.45,0,1,0.76,6.9922,5.2756,0,0,0.5105,0.6504,0.2919,0.9092,0.7685,0.523,0.5099,0.645,0.2939,-0.4331,0.1676,-0.1238,-0.29,0.0086,-0.1399
4853.0,delhivery,groceries,bike,express,west,hot,272.2,23.97,00:00.0,00:00.0,yes,delayed,2,1482.91,DEL-IND-04853,18.0,19.37,14.05,1.37,False,1482.91,19.37,5.45,61.87,0,0,0.88,7.3024,5.6102,1,0,1.4097,0.9152,0.8134,-0.0818,0.477,-0.047,1.4183,0.9025,0.8237,1.4632,0.5147,1.3808,-0.318,0.0066,-0.2704
4854.0,delhivery,furniture,bike,two day,central,rainy,133.0,7.39,00:00.0,00:00.0,no,delivered,5,687.17,DEL-IND-04854,48.0,6.11,21.77,-41.89,False,687.17,6.11,5.17,92.99,0,1,0.88,6.534,4.8978,0,0,-0.2013,0.4409,-0.1208,-1.2358,0.1376,-0.7108,-0.408,0.3848,-0.2414,-0.471,0.1607,-0.1539,-0.374,0.0025,-0.5315
4855.0,delhivery,cosmetics,van,standard,north,rainy,145.9,23.61,00:00.0,00:00.0,no,delivered,3,800.33,DEL-IND-04855,72.0,5.88,24.81,-66.12,False,800.33,5.88,5.49,33.9,0,1,0.88,6.6863,4.9898,0,0,-0.052,0.4848,-0.0342,-0.1069,0.4696,-0.0614,-0.1483,0.4585,-0.09,-0.5046,0.1546,-0.1806,-0.31,0.0072,-0.2331
4856.0,xpressbees,fragile items,scooter,same day,east,hot,13.1,23.98,00:00.0,00:00.0,no,delivered,4,237.44,DEL-IND-04856,8.0,0.75,17.47,-7.25,False,237.44,0.75,18.13,9.9,0,0,0.76,5.4741,2.6462,0,0,-1.5889,0.0324,-0.9255,-0.0811,0.4772,-0.0466,-1.4402,0.0922,-0.8434,-1.2528,0.0176,-0.7743,2.216,0.1917,11.5524
4857.0,amazon logistics,furniture,bike,express,south,rainy,287.2,0.92,00:00.0,00:00.0,yes,delayed,2,1488.76,DEL-IND-04857,18.0,24.41,11.77,6.41,True,1488.76,24.41,5.18,1618.22,0,1,0.84,7.3064,5.6637,1,0,1.5833,0.9663,0.9141,-1.6861,0.0051,-0.9698,1.4317,0.9063,0.8315,2.1983,0.6492,1.9641,-0.372,0.0026,-0.5221
4858.0,shadowfax,furniture,ev bike,standard,north,hot,222.8,26.94,00:00.0,00:00.0,no,delivered,3,1194.82,DEL-IND-04858,72.0,11.14,20.0,-60.86,False,1194.82,11.14,5.36,44.35,1,0,0.8,7.0866,5.4108,0,0,0.838,0.7468,0.4819,0.1249,0.5378,0.0719,0.7571,0.7151,0.4381,0.2627,0.295,0.4282,-0.336,0.0053,-0.3543
4859.0,ekart,pharmacy,van,two day,north,hot,290.0,29.57,00:00.0,00:00.0,no,delivered,5,1538.71,DEL-IND-04859,48.0,10.25,28.29,-37.75,False,1538.71,10.25,5.31,52.04,0,0,0.82,7.3393,5.6733,0,0,1.6157,0.9758,0.9329,0.3079,0.5916,0.1771,1.5464,0.9388,0.8984,0.1329,0.2712,0.3252,-0.346,0.0045,-0.4009
4860.0,xpressbees,groceries,ev bike,two day,east,hot,67.6,34.15,00:00.0,00:00.0,no,delivered,5,440.45,DEL-IND-04860,48.0,4.99,13.55,-43.01,False,440.45,4.99,6.52,12.9,1,0,0.76,6.0901,4.2283,0,0,-0.9581,0.2181,-0.5597,0.6267,0.6854,0.3605,-0.9743,0.2243,-0.5716,-0.6344,0.1308,-0.2836,-0.1042,0.0222,0.7273
4861.0,delhivery,groceries,bike,standard,north,hot,232.0,2.81,00:00.0,00:00.0,no,delivered,5,1168.43,DEL-IND-04861,72.0,8.79,26.39,-63.21,False,1168.43,8.79,5.04,415.81,0,0,0.88,7.0643,5.451,0,0,0.9445,0.7782,0.5436,-1.5545,0.0438,-0.8941,0.6965,0.6979,0.4027,-0.0801,0.2322,0.1562,-0.4,0.0006,-0.6527
4862.0,amazon logistics,documents,van,express,west,foggy,63.3,11.12,00:00.0,00:00.0,yes,delayed,2,399.86,DEL-IND-04862,18.0,11.23,5.64,-6.77,False,399.86,11.23,6.32,35.96,0,1,0.84,5.9936,4.1636,1,0,-1.0079,0.2034,-0.5886,-0.9762,0.2139,-0.5614,-1.0674,0.1979,-0.626,0.2758,0.2974,0.4387,-0.1442,0.0193,0.5408
4863.0,ecom express,clothing,van,same day,north,cold,46.4,29.39,00:00.0,00:00.0,no,delivered,4,420.17,DEL-IND-04863,8.0,1.28,36.25,-6.72,False,420.17,1.28,9.06,14.3,0,0,0.79,6.043,3.8586,0,0,-1.2035,0.1458,-0.702,0.2954,0.5879,0.1699,-1.0208,0.2111,-0.5988,-1.1755,0.0318,-0.713,0.4034,0.0593,3.0956
4864.0,xpressbees,clothing,truck,standard,east,cold,275.1,39.7,00:00.0,00:00.0,no,delivered,5,1494.6,DEL-IND-04864,72.0,7.09,38.8,-64.91,False,1494.6,7.09,5.43,37.65,0,0,0.76,7.3103,5.6208,0,0,1.4433,0.925,0.8329,1.0129,0.799,0.5827,1.4451,0.9101,0.8393,-0.3281,0.1869,-0.0405,-0.322,0.0063,-0.289
4865.0,amazon logistics,pharmacy,ev van,express,south,foggy,39.3,8.66,00:00.0,00:00.0,no,delivered,5,272.48,DEL-IND-04865,18.0,1.68,23.39,-16.32,False,272.48,1.68,6.93,31.46,1,1,0.84,5.6112,3.6964,0,0,-1.2856,0.1216,-0.7497,-1.1474,0.1636,-0.6599,-1.3598,0.115,-0.7965,-1.1172,0.0424,-0.6667,-0.0222,0.0282,1.1096
4866.0,shadowfax,fragile items,van,standard,east,clear,201.9,19.55,00:00.0,00:00.0,no,delivered,3,1068.15,DEL-IND-04866,72.0,6.02,33.54,-65.98,False,1068.15,6.02,5.29,54.64,0,0,0.8,6.9746,5.3127,0,0,0.5961,0.6756,0.3416,-0.3895,0.3865,-0.224,0.4664,0.6327,0.2685,-0.4841,0.1583,-0.1644,-0.35,0.0042,-0.4196
4867.0,fedex,groceries,van,standard,north,clear,125.4,26.51,00:00.0,00:00.0,no,delivered,3,706.53,DEL-IND-04867,72.0,3.51,35.73,-68.49,False,706.53,3.51,5.63,26.65,0,0,0.87,6.5618,4.8395,0,0,-0.2892,0.415,-0.1718,0.0949,0.529,0.0546,-0.3636,0.3974,-0.2155,-0.8502,0.0913,-0.4549,-0.282,0.0092,-0.1026
